Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Precision,Recall,F1 Score,mAP
14,1.9331632100262688,1.9401136000951131,27.056672760511884,27.33050847457627,0.2347454137949123,0.3181334253619513,0.22976290107064132,0.06571971054323468
15,1.9159113730041726,1.8536840677261353,27.69652650822669,30.084745762711865,0.23794559895156786,0.3204293588776849,0.23939763873780187,0.06904097592684423
16,1.8886452866989432,1.8157520294189453,28.839122486288847,33.05084745762712,0.30815246529499385,0.32476541037713424,0.26264250249042526,0.0987379058586196
17,1.8950249014548886,1.8203892191251119,28.70201096892139,30.93220338983051,0.2997506011534729,0.3019801549517483,0.24918879945119932,0.0643250134354149
18,1.9066039127053567,1.8216518004735311,28.641072516758076,34.95762711864407,0.23868754046277232,0.3156401496124322,0.2596278180406579,0.10435707124183263
19,1.9199972117988808,1.8565894563992817,28.32114564290067,32.83898305084746,0.2523503682274568,0.2995881632003933,0.2595793803464945,0.0720185870276206
20,2.0318048006122553,1.863770055770874,24.939061547836683,31.35593220338983,0.2313146668409826,0.2772210004217838,0.23651363566549052,0.08542127802022739
21,1.9703916855228758,2.0194616317749023,26.904326630103597,20.97457627118644,0.21899269094092733,0.21115893806408925,0.18581997324787383,0.06464944606055174
22,1.9574447615632733,1.8391119400660196,27.300426569165143,30.296610169491526,0.28853607236856876,0.29746747581858574,0.24276295255531338,0.07877977312524737
23,1.9402284610618665,1.8612699071566263,26.84338817794028,30.93220338983051,0.3444146632961498,0.29723673062913647,0.24434549230597788,0.09361454582525758
24,1.9278824323589363,2.001869531472524,27.528945764777575,24.152542372881356,0.33240496920734075,0.24877825566460016,0.21242937625102068,0.06590152476150501
25,1.9377701253566928,1.9251373291015625,26.85862279098111,27.54237288135593,0.20137327235132296,0.2887857030302168,0.2076119528549947,0.05695847407551333
26,1.9226543671876482,1.9015926043192546,26.767215112736135,26.271186440677965,0.24468977885708212,0.28190269271703083,0.22861468891875833,0.0661967998094061
27,1.990881874144656,2.12250394821167,25.426569165143206,22.45762711864407,0.18856348267162257,0.20598528806906066,0.16256977029701022,0.06989631088030335
28,2.0361023226987967,1.9638621012369792,23.75076173065204,29.872881355932204,0.3041828639077216,0.3031068022081781,0.27773920435169797,0.07056333494404189
29,1.9897533718822071,1.9157460610071817,25.99024984765387,29.23728813559322,0.30871835760487976,0.2908695761639977,0.23500491850931737,0.0738361757633753
30,1.9558583318608478,1.9597772041956583,26.066422912858012,26.271186440677965,0.16429958423318958,0.28199895938678116,0.1980891240068595,0.06611721260778494
31,1.9291529962160054,1.857619325319926,27.83363802559415,33.47457627118644,0.2723761333517431,0.2964422201425379,0.2546753579025986,0.08692203883203978
32,1.9220108904884856,1.8688672304153442,27.407068860450945,31.991525423728813,0.22318724867080764,0.28982674173611644,0.23877598209154505,0.06588930191790168
33,1.9190222233244516,1.8748565157254538,27.742230347349178,29.23728813559322,0.20458111437550403,0.312113080111607,0.22736039499037392,0.08382727852705318
34,1.9070800467602258,1.8808563828468323,28.93053016453382,27.33050847457627,0.23923257641921644,0.2679817519224336,0.21028119498485118,0.06757439339361315
35,1.9248383253523447,1.872565714518229,28.58013406459476,31.14406779661017,0.23665095674166056,0.29822143761703895,0.2398648831894226,0.09704136960537908
36,1.9446200954103934,1.9724961161613463,27.31566118220597,29.02542372881356,0.23156463373573546,0.2904745010142391,0.21958052867048863,0.09712531000074168
37,2.068311518257104,1.9588852564493815,23.308957952468006,28.60169491525424,0.17181393984893326,0.29298625315968424,0.20619773243992515,0.07760552498717624
38,1.9917548171524864,1.895656402905782,26.096892138939673,31.56779661016949,0.24808617825377602,0.28696361163304435,0.2289356170695913,0.06841412551744044
39,1.9862670962092945,2.039931321144104,26.49299207800122,27.75423728813559,0.17761122609569455,0.26335089988487287,0.17253048799001816,0.09065875317371529
40,1.9753362872068165,1.8471055984497071,26.569165143205364,32.20338983050848,0.2413016696605246,0.29952741659379306,0.24710748133419536,0.084804135010446
41,1.934549439300611,1.8796606620152791,28.519195612431446,29.872881355932204,0.2007378853842945,0.29094279946086793,0.2190053954810431,0.08606261842976304
42,1.9140530280696535,1.8726624250411987,27.80316879951249,32.41525423728814,0.24794360065546509,0.32021718105448543,0.24644057343917825,0.09222657949038962
43,1.9137657724537895,1.862112081050873,28.184034125533213,29.449152542372882,0.20060449005843958,0.27031134254060424,0.20953486398223353,0.06808110558951364
44,1.9474588406896127,1.8743260383605957,27.57464960390006,32.20338983050848,0.22940823644382116,0.30004077473740637,0.2514412896726635,0.11985994311906115
45,1.9255221196748677,1.8749624093373616,27.666057282145033,30.720338983050848,0.36105580461160475,0.2998415668026786,0.27144837848396114,0.09228903814367603
46,1.9595187995040302,1.9598066806793213,26.630103595368677,28.8135593220339,0.18617492815266592,0.2913302830068449,0.22117054902636557,0.07307878840716664
47,2.049869765355749,2.006761837005615,25.076173065204145,24.576271186440678,0.20347240350172965,0.2503551839288987,0.19747711156980807,0.08567937754002648
48,2.1153509385377456,2.2007198095321656,22.730042656916513,19.703389830508474,0.18664698074917913,0.20008102586604562,0.18062093550852365,0.07485332565488871
49,2.063747066317253,1.990079696973165,23.9945155393053,28.8135593220339,0.24028886042419176,0.29526827655891447,0.23041944863867547,0.06826190468426813
50,2.070074018922824,2.0813263336817425,23.583180987202926,22.66949152542373,0.23172365345710808,0.17074480729712985,0.16376626249515097,0.06986752267105883
51,2.105064423917567,2.0318769375483194,22.531992687385742,28.389830508474578,0.20236434558904542,0.26218738913769324,0.20652024481910844,0.06426235740829661
52,2.0514156349654336,2.115531873703003,23.948811700182816,27.33050847457627,0.19196501644720348,0.27384338186660967,0.20475646158140118,0.06441754749127795
53,2.061347337602412,1.9862676858901978,23.781230956733697,28.177966101694917,0.2326590750534021,0.2930800216596126,0.23333569154275524,0.06713162903065274
54,2.0715579355804667,2.032779256502787,24.36014625228519,25.0,0.1543547896698134,0.2537508379275359,0.16731920613485546,0.06177201629353473
55,2.003961590887273,2.0329409917195638,25.411334552102378,27.75423728813559,0.20920772227539067,0.2715407366997767,0.21623217995890043,0.07428850438865822
56,2.0378277787884462,2.2256852904955546,25.822669104204753,21.39830508474576,0.1689716047279113,0.18614301481933967,0.09674416657861527,0.06393816993119474
57,2.1467742914135015,2.0115864515304565,22.882388787324803,30.720338983050848,0.23110364294574817,0.2802932216669497,0.2173502152892575,0.06888190003683962
58,2.0194226161947526,1.9160207907358806,25.76173065204144,30.084745762711865,0.21671742827851814,0.251669946908166,0.22348790032772897,0.07309919746860082
59,2.0089670807412525,1.92248824040095,25.746496039000608,29.449152542372882,0.21847865170699388,0.27258745093587167,0.22833832967961135,0.06414485578985385
60,1.9828817288852432,1.923087728023529,26.84338817794028,29.661016949152543,0.2737686478117298,0.3121063364766188,0.2460728630520582,0.07883893828290518
61,1.9879725940019182,2.1286152720451357,26.49299207800122,24.78813559322034,0.2392563694363363,0.2544744386629531,0.17844887657656702,0.07637635174056108
62,2.098751533378675,1.9830060323079428,23.9945155393053,28.177966101694917,0.18072692198663343,0.26263074081387344,0.1677907135165707,0.08591268883493224
63,2.033763410396946,1.949898397922516,25.380865326020718,28.389830508474578,0.20933986615603214,0.2869869416186352,0.21739934079157228,0.06966735450259415
64,1.992815243966371,1.9475241382916768,26.173065204143814,29.02542372881356,0.17628555740385712,0.27199809762842314,0.20264757451735618,0.11758151251930897
65,1.9915859768691573,1.9393310785293578,26.35588056063376,29.23728813559322,0.21327220253014706,0.2649987823694706,0.2130968504101143,0.06852169305384359
66,1.972603669444334,1.942414935429891,27.37659963436929,30.93220338983051,0.23463919241374817,0.276871303184438,0.23177732340644974,0.08427468058163659
67,1.9703897394022896,1.9235308686892192,27.20901889092017,30.93220338983051,0.15826333338422358,0.2572500839793644,0.19122033576247757,0.06971040565835604
68,1.9534210730524897,1.91595409711202,26.904326630103597,30.296610169491526,0.2472157340724016,0.29975761089613007,0.2471557942524526,0.08226683094068299
69,1.9498992533359714,1.9510642210642497,27.31566118220597,26.271186440677965,0.2769061414896202,0.2746908917671718,0.2539972025524236,0.06131245036665875
70,1.9410697534246353,1.9185490647951762,27.80316879951249,28.177966101694917,0.23140019840246726,0.2891596198834483,0.21914661219580225,0.08726279248218269
71,1.9336462275495807,1.8413671890894572,27.80316879951249,33.26271186440678,0.26331350045036495,0.31315912120004435,0.2661528658076311,0.10278178296871192
72,1.9223736212091538,1.8136124928792319,28.45825716026813,31.779661016949152,0.27226173686624183,0.25360287225319494,0.2072262667009096,0.07611629287147638
73,1.9158797692326666,1.8867222984631857,28.68677635588056,28.8135593220339,0.3205647370306211,0.257597697121648,0.25028392587026715,0.06559120848208203
74,1.9222135046153392,1.8681581457455954,28.229737964655698,32.41525423728814,0.23470057879611173,0.29690217822680565,0.2487094257192379,0.08464798768626501
75,1.976728916168213,1.948079482714335,26.325411334552104,28.177966101694917,0.24359493677306807,0.32070191709335105,0.21935960010193625,0.09137178859106303
76,1.9376790020072345,1.9645949403444927,28.04692260816575,31.14406779661017,0.3822717939882118,0.3212462694756653,0.2522110170948602,0.07629302578230429
77,1.9866296018211587,1.96114528576533,26.462522851919562,29.449152542372882,0.2917685249245365,0.2982465441742593,0.26954720825596845,0.06623671565572073
78,2.010153303447279,1.9291661103566489,26.325411334552104,29.449152542372882,0.22663179970907646,0.29396770605291295,0.23605088980103986,0.06658379509666565
79,1.998763995263183,1.9911463499069213,26.23400365630713,26.906779661016948,0.20352388344472214,0.23528210346516856,0.2011660280520067,0.06948364295654841
80,2.0091033305936645,1.9380322217941284,25.914076782449726,27.75423728813559,0.19930585244975815,0.31087354633606384,0.21933943365213324,0.060325449983017906
81,2.030262552997441,1.9899615844090779,25.35039609993906,28.177966101694917,0.3331183421832543,0.27023048512265474,0.23652577238654854,0.08903083972584241
82,2.0027138764418444,2.0351186990737915,27.010968921389395,24.576271186440678,0.18545860215183926,0.2991002295713542,0.17269352714450223,0.07092721310827627
83,2.028677146990322,2.145702091852824,24.98476538695917,20.97457627118644,0.18586239001055024,0.20052282926531975,0.1412063098357435,0.08045542323500501
84,2.145168458952487,1.9819406429926554,23.491773308957953,28.60169491525424,0.326135414293309,0.26443597318217466,0.21997203398749754,0.08064728863783924
85,2.044870130066733,1.986677924791972,25.35039609993906,28.8135593220339,0.1874492081898553,0.3111116213083373,0.2211323097997292,0.07919584676434524
86,2.046139022100319,1.9417428016662597,25.71602681291895,29.449152542372882,0.20573135069856316,0.2876115768672088,0.22049393969481998,0.08730216788993336
87,2.0283774554150775,1.9611268202463785,25.47227300426569,29.449152542372882,0.24327017435610362,0.2751930850273809,0.24007581234005732,0.06688288111430969
88,2.019920683022842,1.9202290177345276,26.24923826934796,29.661016949152543,0.18940647618067424,0.29501394695051947,0.2120820850504318,0.06332512301580931
89,1.9951745827221177,1.9122152964274088,25.88360755636807,28.8135593220339,0.2686176294513882,0.3040844010014179,0.2563317475083678,0.08046060256536146
90,1.9724341115905244,1.9361363569895427,26.61486898232785,28.177966101694917,0.19065964758184437,0.29930224109331927,0.223289692078275,0.057557791474327616
91,1.972001679313993,1.9368098497390747,26.462522851919562,27.966101694915253,0.17904299095514803,0.2901058377629441,0.21058628527893894,0.06781950984602833
92,1.9624015717830472,1.8902783155441285,27.148080438756857,28.8135593220339,0.19878627572656438,0.2926273210518268,0.21703032283711918,0.06071698320451277
93,1.9495087584245552,1.8817547639211019,27.071907373552712,33.26271186440678,0.21033034910353818,0.2983833074958827,0.23010295621617702,0.06977700408651558
94,1.9411607176354788,1.875598140557607,28.138330286410724,33.898305084745765,0.22398507501426979,0.3197372193668131,0.23340180058153787,0.06620457499605346
95,1.9417677174494103,1.8888378779093424,27.68129189518586,33.47457627118644,0.37542758089706574,0.2980707230438473,0.25513716995398644,0.08113013131550027
96,1.9284707417765867,1.8790156841278076,27.620353443022548,32.6271186440678,0.21827049014740993,0.301262834018501,0.23839280735514476,0.06789534046830087
97,1.935546613433986,1.9066555102666218,27.80316879951249,30.296610169491526,0.181920841074803,0.3027992772772738,0.21471489118570392,0.0737767311140877
98,1.9549921444318827,1.8913801431655883,27.163315051797685,29.661016949152543,0.27660306267540696,0.29481274879086916,0.2465931881550478,0.06457866128035344
99,1.9242513307089943,1.8665656407674154,27.95551492992078,31.56779661016949,0.2639316226386698,0.3007552248787512,0.21675190557781757,0.08801759317489011
100,1.9229986141028914,1.9140164136886597,28.229737964655698,30.93220338983051,0.22518455088114528,0.2814908993631523,0.21292054714570696,0.08864011970429073
101,1.922873805448847,1.8553345521291098,27.81840341255332,33.686440677966104,0.2644175731667604,0.31659363242473865,0.25364078101470405,0.10754906901751941
102,1.9259415668191262,1.8666385610898335,28.260207190737354,30.084745762711865,0.17635615265266982,0.2791063886955296,0.2099132165587623,0.07055156415459804
103,1.9383879471751093,1.9790560801823933,27.864107251675808,27.966101694915253,0.22918098586362784,0.28392755356105853,0.21981423221884458,0.07663175593653171
104,1.9358057507033486,1.851973549524943,27.81840341255332,33.47457627118644,0.38809629173843896,0.3483576462443194,0.2912678373932759,0.06723277937974483
105,1.9108747787845946,1.8640993555386862,28.45825716026813,30.720338983050848,0.29223258267283286,0.32223825174325216,0.24832473929405524,0.08673319018919781
106,1.9114904114343587,1.8367920120557149,28.138330286410724,30.508474576271187,0.2508453825812352,0.3064324033109359,0.2421670534700597,0.07742915081352017
107,1.911033034324646,1.8554008722305297,28.854357099329675,30.508474576271187,0.3649631581032528,0.31557819047675395,0.2513223625607328,0.08910923062137233
108,1.9081668639645992,1.8240725835164389,28.960999390615477,32.6271186440678,0.29207095763722224,0.3091458390713906,0.2728734497114358,0.0831780370909621
109,1.9120360306165751,1.8422191937764485,28.595368677635587,31.14406779661017,0.2685331118811765,0.3063380040890749,0.2360023003800001,0.09040821102499458
110,1.9033566545514227,1.8373985528945922,28.717245581962217,32.83898305084746,0.2847928366235002,0.30909501636518805,0.27072461539691217,0.09113532278074996
111,1.9114345369987118,1.9250166018803914,28.595368677635587,30.720338983050848,0.23694901814722674,0.29186950045159005,0.2372531929181723,0.11042961753669964
112,1.9288749845282545,1.8926518162091572,27.589884216940888,33.47457627118644,0.24852067495784072,0.315197353621901,0.2640390175009049,0.08359477695848189
113,1.9752914378943953,1.9210676630338033,26.645338208409505,29.661016949152543,0.24227205273674016,0.316902742041464,0.23796618744438736,0.07739404679375127
114,1.9847084659974552,1.9644718964894612,26.584399756246192,30.084745762711865,0.19808954354845226,0.28982438477833533,0.22525256966001492,0.07544385679030771
115,1.9759881392265986,1.946032722791036,26.508226691042047,30.720338983050848,0.21641099146115872,0.30578604888932626,0.22732632291887586,0.08683245743332291
116,1.9432582589029108,1.8660404602686564,27.407068860450945,31.779661016949152,0.26188641575782473,0.29362625291091815,0.255369288746559,0.11995760832350652
117,1.9564590158971769,1.8897825598716735,27.13284582571603,30.084745762711865,0.21297797303312452,0.32578179371142624,0.23032943942028322,0.10997272079990601
118,1.9504469013908534,1.925137209892273,26.72151127361365,26.483050847457626,0.2311589195317105,0.2683241224544253,0.2190104280679286,0.06797919492901365
119,1.9504002153294757,1.9274109919865927,27.772699573430835,31.14406779661017,0.19945385914820865,0.29976798680593797,0.21647171170159102,0.08078341890260557
120,1.9749966639916874,1.8829140504201254,26.24923826934796,29.02542372881356,0.21169141730560348,0.2559169908245537,0.22256382520586343,0.0656418271456619
